0,16,20,20,1424107961,18105802,374967225
1,16,20,20,1261124025,8230325,168950090
2,16,20,20,1288004502,6870435,149379468
3,16,20,20,1313659039,5236754,147754846
4,16,20,20,1241640102,4110143,143804244
5,16,20,20,1233029727,3282392,161464926
6,16,20,20,1264326657,2252822,158992904
7,16,20,20,1233054566,2787532,166902869
8,16,20,20,1228355933,2446362,166580499
9,16,20,20,1343812098,2260862,158420233
