public class results_simple {
}
0,16,20,20,1413864776,16783331,524567874
1,16,20,20,1200544126,4561813,323090012
2,16,20,20,1148190341,2900732,290133920
3,16,20,20,1249545677,1933731,313498825
4,16,20,20,1258067893,1608691,307559361
5,16,20,20,1277684116,2045162,338878702
6,16,20,20,1318816192,1988192,318941499
7,16,20,20,1277680286,1833171,322074391
8,16,20,20,1359160719,1433611,388795804
9,16,20,20,1346930011,1436331,338356942
